index,date,Temperature,Humidity,Light,CO2,HumidityRatio,Occupancy
2398,,21.55,23.445,0.0,749.0,0.0037251129,0.0
2399,,21.2,31.79,26.5,668.5,0.004953533,0.0
2400,,20.7,27.2,0.0,1437.0,0.0041044224,0.0
2401,,21.84,29.315,419.0,643.25,0.004748861,1.0
2402,,20.15,36.2,6.0,504.5,0.0052901222,0.0
2403,,20.89,20.0,0.0,470.5,0.0030483166,0.0
2404,,20.89,24.2,0.0,442.0,0.003692263,0.0
2405,,22.365,24.9725,0.0,780.75,0.0041731033,0.0
2406,,20.39,33.0,0.0,499.0,0.0048914547,0.0
2407,,19.945,34.645,0.0,509.0,0.0049966807,0.0
2408,,20.6,20.7,0.0,460.0,0.00309941,0.0
2409,,21.89,21.1725,454.0,871.75,0.0034330876,1.0
2410,,19.65,19.34,0.0,453.0,0.0027288224,0.0
2411,,20.29,18.7675,0.0,432.75,0.002755275,0.0
2412,,20.79,35.7,0.0,1165.0,0.005428453,0.0
2413,,22.6,28.39,474.0,1114.0,0.0048173866,1.0
2414,,19.445,26.65,0.0,464.0,0.0037185126,0.0
2415,,20.0,30.29,0.0,718.0,0.004379175,0.0
2416,,20.5,32.79,0.0,668.0,0.0048934594,0.0
2417,,21.84,35.95,466.75,1513.0,0.0058337734,1.0
2418,,21.945,37.475,444.0,1763.25,0.0061231693,1.0
2419,,20.865,24.8925,0.0,545.5,0.0037926913,0.0
2420,,20.89,25.495,0.0,523.5,0.003891081,0.0
2421,,20.89,28.1,0.0,1322.0,0.0042914026,0.0
2422,,20.65,24.645,0.0,593.0,0.003705073,0.0
2423,,20.89,24.89,0.0,554.0,0.0037981812,0.0
2424,,19.89,35.745,0.0,530.5,0.005138949,0.0
2425,,21.0,26.695,0.0,565.0,0.0041032704,0.0
2426,,20.7,25.145,0.0,550.5,0.0037924366,0.0
2427,,21.0,25.0,0.0,442.33334,0.003841124,0.0
2428,,20.29,32.9,0.0,454.0,0.004846247,0.0
2429,,22.76,17.1,149.66667,441.66666,0.0029210758,0.0
2430,,23.5,25.345,788.5,696.5,0.004539378,1.0
2431,,20.0,35.0,0.0,544.0,0.005065669,0.0
2432,,19.79,19.356667,0.0,441.66666,0.0027551302,0.0
2433,,21.29,25.7,0.0,466.66666,0.0040207687,0.0
2434,,21.315,21.0,460.0,810.5,0.0032866353,1.0
2435,,20.1,36.2,15.0,501.5,0.00527364,0.0
2436,,21.963333,38.09,444.0,1866.6666,0.0062316987,1.0
2437,,19.39,27.1,0.0,458.0,0.003768685,0.0
2438,,20.31,23.2,416.2,466.0,0.0034138218,0.0
2439,,23.6,26.1,631.25,554.75,0.0047041,1.0
2440,,22.2,34.5,444.0,1408.5,0.0057217316,1.0
2441,,20.7,19.445,0.0,520.0,0.0029286994,0.0
2442,,19.7,19.39,0.0,441.5,0.0027444542,0.0
2443,,20.39,25.79,0.0,780.0,0.003816189,0.0
2444,,20.0,35.7,0.0,543.5,0.005167824,0.0
2445,,19.79,35.4,0.0,518.0,0.0050572236,0.0
2446,,19.2,31.1,14.0,438.66666,0.0042775455,0.0
2447,,21.29,27.7,0.0,559.0,0.00433585,0.0
2448,,22.4175,25.125,566.25,1129.0,0.0042122775,1.0
2449,,20.39,26.39,0.0,860.0,0.0039055294,0.0
2450,,19.39,26.79,0.0,468.0,0.0037253166,0.0
2451,,22.39,29.7,92.0,655.0,0.0049770405,0.0
2452,,19.5,26.945,0.0,456.5,0.0037728855,0.0
2453,,20.79,31.995,444.0,1178.0,0.0048606778,1.0
2454,,21.945,36.95,444.0,1715.2,0.006036555,1.0
2455,,20.0,35.7,14.0,515.0,0.005167824,0.0
2456,,20.39,32.09,0.0,685.5,0.004755538,0.0
2457,,21.2,25.39,0.0,466.25,0.003949949,0.0
2458,,20.29,31.2,0.0,715.0,0.0045939833,0.0
2459,,21.0,25.3,0.0,567.5,0.0038875055,0.0
2460,,22.39,26.323334,444.0,1060.3334,0.004407179,1.0
2461,,19.29,26.7,0.0,471.0,0.003689546,0.0
2462,,20.0,36.0,33.5,510.5,0.005211615,0.0
2463,,20.1,32.29,0.0,566.5,0.004699725,0.0
2464,,21.2,25.39,0.0,462.0,0.003949949,0.0
2465,,19.55,29.7,0.0,441.5,0.004174269,0.0
2466,,19.39,26.89,0.0,459.66666,0.0037393058,0.0
2467,,20.5,33.826668,0.0,722.6667,0.0050494233,0.0
2468,,20.245,30.34,0.0,716.5,0.0044539487,0.0
2469,,21.323334,29.33,0.0,1760.0,0.004602344,0.0
2470,,20.0,25.65,0.0,442.0,0.0037043523,0.0
2471,,21.6,32.745,438.0,1275.5,0.0052312706,1.0
2472,,20.2,31.5,0.0,513.75,0.0046125557,0.0
2473,,23.1,27.2,419.0,699.0,0.004756993,1.0
2474,,20.89,23.1,0.0,495.5,0.0035234822,0.0
2475,,20.0,35.79,0.0,538.0,0.0051809605,0.0
2476,,20.2,31.6,0.0,513.0,0.004627308,0.0
2477,,20.133333,32.29,0.0,569.0,0.0047095036,0.0
2478,,20.39,22.0,0.0,432.0,0.0032524439,0.0
2479,,20.1,32.5,0.0,566.0,0.004730522,0.0
2480,,20.0,32.145,0.0,580.5,0.0046493663,0.0
2481,,19.79,19.29,0.0,446.5,0.0027455993,0.0
2482,,19.5,27.7,0.0,452.0,0.0038792612,0.0
2483,,22.426666,27.0,744.0,1098.3334,0.0045314585,1.0
2484,,19.55,30.2,0.0,441.5,0.0042450223,0.0
2485,,20.79,32.09,0.0,1628.5,0.004875223,0.0
2486,,20.2,21.2,0.0,444.0,0.003096814,0.0
2487,,22.1,38.09,433.0,1859.3334,0.0062843794,1.0
2488,,19.1,31.0,24.0,435.5,0.004237014,0.0
2489,,21.0,24.745,0.0,581.5,0.003801705,0.0
2490,,21.245,29.55,0.0,648.5,0.004614732,0.0
2491,,20.0,18.7,0.0,434.0,0.0026962878,0.0
2492,,20.525,22.2225,0.0,450.5,0.0033131507,0.0
2493,,20.675,26.4175,151.0,426.6,0.0039794142,0.0
2494,,20.39,25.79,0.0,791.0,0.003816189,0.0
2495,,20.7,27.2,0.0,1407.0,0.0041044224,0.0
2496,,20.0,35.45,7.0,515.0,0.0051313364,0.0
2497,,20.2,23.29,0.0,441.0,0.0034037838,0.0
2498,,20.745,26.2,0.0,1555.0,0.003963607,0.0
2499,,21.6,32.7225,438.0,1223.25,0.005227646,1.0
2500,,20.29,32.9,0.0,452.5,0.004846247,0.0
2501,,19.39,26.823334,0.0,459.66666,0.0037299795,0.0
2502,,20.6,30.29,0.0,759.5,0.004545815,0.0
2503,,21.0,25.445,0.0,570.5,0.003909926,0.0
2504,,19.945,34.5,0.0,538.0,0.004975601,0.0
2505,,20.39,30.323334,0.0,728.6667,0.004491838,0.0
2506,,20.666666,30.463333,0.0,759.0,0.0045909854,0.0
2507,,20.29,32.9,0.0,464.0,0.004846247,0.0
2508,,22.2,34.466667,439.0,1391.0,0.0057161525,1.0
2509,,20.55,22.29,0.0,447.0,0.0033284246,0.0
2510,,19.79,19.2,0.0,442.33334,0.002732733,0.0
2511,,19.5,27.1,0.0,454.0,0.003794721,0.0
2512,,19.89,26.6,0.0,443.66666,0.0038161343,0.0
2513,,22.0,29.926666,433.0,982.0,0.0048966766,1.0
2514,,22.166666,34.26,279.33334,1595.6666,0.005669935,0.0
2515,,22.272,27.5,570.0,1071.0,0.004572451,1.0
2516,,22.0,27.79,438.0,626.5,0.0045445156,1.0
2517,,21.89,18.1,64.4,442.0,0.0029325376,0.0
2518,,20.5,34.79,13.0,504.5,0.0051944247,0.0
2519,,20.6,20.963333,0.0,433.66666,0.003139038,0.0
2520,,23.65,25.445,792.5,716.75,0.004599111,1.0
2521,,22.5,28.3175,534.0,1084.5,0.0047756685,1.0
2522,,21.89,27.1,0.0,548.5,0.004401023,0.0
2523,,21.2,27.025,0.0,707.25,0.004206028,0.0
2524,,21.2,21.445,0.0,613.5,0.0033329325,0.0
2525,,20.0,36.29,7.0,507.75,0.005253952,0.0
2526,,20.0,25.5,0.0,440.0,0.003682561,0.0
2527,,20.0,18.6,0.0,441.0,0.0026818071,0.0
2528,,19.39,27.39,0.0,437.0,0.0038092611,0.0
2529,,21.65,34.7675,474.0,1341.75,0.005574444,1.0
2530,,22.133333,26.6,454.0,1077.0,0.0043842965,1.0
2531,,21.7,32.95,444.25,1199.25,0.005296869,1.0
2532,,20.29,22.5,0.0,439.33334,0.0033061595,0.0
2533,,19.7,19.39,0.0,454.0,0.0027444542,0.0
2534,,19.5,27.7,0.0,447.0,0.0038792612,0.0
2535,,20.1,36.2,6.0,504.0,0.00527364,0.0
2536,,20.39,32.0,0.0,692.0,0.0047420985,0.0
2537,,20.1,30.6,0.0,711.5,0.004451989,0.0
2538,,20.6,27.15,0.0,504.0,0.00407149,0.0
2539,,19.84,26.55,33.5,421.0,0.003797054,0.0
2540,,21.575,25.625,511.5,547.0,0.0040800343,1.0
2541,,23.1,17.166666,302.0,446.0,0.002993823,0.0
2542,,21.7,21.575,447.0,874.0,0.0034581174,1.0
2543,,20.39,30.5,0.0,745.5,0.0045181983,0.0
2544,,23.1,23.2,673.0,845.5,0.004052877,1.0
2545,,19.39,26.7,0.0,468.0,0.0037127268,0.0
2546,,21.2675,31.365,419.0,977.0,0.0049072304,1.0
2547,,21.7,20.815,481.5,850.75,0.0033356487,1.0
2548,,21.0,25.76,0.0,573.6667,0.0039586374,0.0
2549,,21.1,32.29,0.0,524.0,0.005001025,0.0
2550,,19.7,29.0,0.0,438.0,0.004113646,0.0
2551,,20.05,18.7,0.0,436.0,0.0027046865,0.0
2552,,20.39,22.5,0.0,436.4,0.0033267585,0.0
2553,,20.356667,31.79,0.0,702.0,0.004700981,0.0
2554,,20.6,30.39,0.0,784.5,0.0045609325,0.0
2555,,20.745,31.895,433.5,1136.0,0.004831855,1.0
2556,,20.245,29.55,0.0,727.5,0.0043371674,0.0
2557,,20.0,25.066668,0.0,446.33334,0.0036196175,0.0
2558,,22.6,30.445,419.0,1241.3334,0.005168989,1.0
2559,,19.5,27.7,0.0,449.0,0.0038792612,0.0
2560,,22.2,17.7,105.0,442.0,0.0029224062,0.0
2561,,20.0,18.79,0.0,433.0,0.0027093212,0.0
2562,,20.79,35.59,128.25,507.75,0.005411581,0.0
2563,,20.6,19.5,0.0,437.0,0.0029188911,0.0
2564,,20.963333,25.89,0.0,596.0,0.003969727,0.0
2565,,20.39,32.7,0.0,669.0,0.0048466404,0.0
2566,,20.245,22.815,0.0,435.0,0.0033433319,0.0
2567,,20.39,30.0,0.0,712.3333,0.0044436003,0.0
2568,,21.65,31.15,50.0,654.0,0.0049897796,0.0
2569,,22.05,26.575,469.0,1039.0,0.0043577985,0.0
2570,,20.0,34.59,0.0,549.0,0.0050058505,0.0
2571,,20.7,24.7,405.0,565.3333,0.0037249185,1.0
2572,,20.89,22.625,446.75,725.5,0.0034506277,1.0
2573,,20.1,18.79,0.0,439.0,0.0027262233,0.0
2574,,21.7675,29.7,429.0,933.75,0.0047902833,1.0
2575,,23.79,24.2,121.0,637.6667,0.0044097677,0.0
2576,,20.1,32.29,0.0,570.5,0.004699725,0.0
2577,,19.23,30.533333,24.0,435.0,0.0042069904,0.0
2578,,20.39,25.7,0.0,781.0,0.00380279,0.0
2579,,20.39,31.2,0.0,513.0,0.0046226652,0.0
2580,,20.245,22.84,0.0,431.0,0.0033470152,0.0
2581,,20.2,31.6,0.0,510.5,0.004627308,0.0
2582,,20.6,30.39,0.0,779.0,0.0045609325,0.0
2583,,20.29,22.7225,0.0,436.0,0.0033390294,0.0
2584,,20.245,32.845,0.0,458.5,0.0048245382,0.0
2585,,19.6,29.5,0.0,438.0,0.004158961,0.0
2586,,21.5,28.066668,454.0,853.3333,0.0044509647,1.0
2587,,21.79,33.95,444.0,1170.5,0.005489411,1.0
2588,,21.0,24.2,0.0,578.0,0.0037174735,0.0
2589,,20.6,22.2,0.0,446.6,0.0033252058,0.0
2590,,20.5,22.7,0.0,657.0,0.0033794832,0.0
2591,,20.84,24.92,0.0,542.0,0.0037910342,0.0
2592,,19.745,37.245,0.0,505.0,0.005308084,0.0
2593,,21.2,19.39,0.0,484.33334,0.0030120027,0.0
2594,,21.79,20.6225,462.75,833.5,0.003322961,1.0
2595,,20.7,26.65,0.0,1536.0,0.004020892,0.0
2596,,20.2,30.365,0.0,713.75,0.0044451696,0.0
2597,,21.89,30.34,429.0,793.5,0.0049313684,1.0
2598,,19.29,31.1,19.5,435.0,0.004301766,0.0
2599,,20.7,26.89,0.0,1509.5,0.004057339,0.0
2600,,19.34,27.29,0.0,424.5,0.003783403,0.0
2601,,22.125,34.37,429.0,1458.75,0.005673752,1.0
2602,,19.926666,36.0,24.0,506.0,0.005187791,0.0
2603,,23.9725,25.15,788.0,672.0,0.0046351096,1.0
2604,,19.6,38.29,0.0,505.0,0.0054089674,0.0
2605,,20.29,31.6,0.0,700.5,0.004653321,0.0
2606,,22.1,27.5,444.0,599.0,0.004524451,1.0
2607,,20.29,31.2,0.0,506.5,0.0045939833,0.0
2608,,22.6,25.2,590.75,1149.25,0.00427237,1.0
2609,,22.05,27.15,0.0,562.0,0.0044527627,0.0
2610,,20.64,24.434,0.0,462.2,0.0036708876,0.0
2611,,20.84,27.0225,14.0,1427.5,0.004112999,0.0
2612,,20.29,26.2,85.666664,418.66666,0.0038532072,0.0
2613,,21.7,28.945,464.0,897.25,0.004648235,1.0
2614,,19.89,34.4,0.0,505.5,0.0049440456,0.0
2615,,21.2,27.2,0.0,554.5,0.004233449,0.0
2616,,20.39,32.09,0.0,688.0,0.004755538,0.0
2617,,21.0,24.7,0.0,439.0,0.0037947493,0.0
2618,,20.29,18.65,0.0,427.0,0.0027379487,0.0
2619,,20.7,25.1,0.0,495.8,0.003785608,0.0
2620,,19.5,27.1,0.0,460.0,0.003794721,0.0
2621,,21.7225,19.1,586.0,629.0,0.0030636962,1.0
2622,,20.245,20.84,0.0,442.0,0.003052493,0.0
2623,,20.55,24.245,0.0,563.5,0.0036220523,0.0
2624,,22.7,31.016666,433.0,1343.3334,0.0052992064,1.0
2625,,19.29,26.79,0.0,473.0,0.0037020566,0.0
2626,,22.1,39.0675,433.0,2028.25,0.006447327,1.0
2627,,21.89,30.575,429.0,850.5,0.0049698697,1.0
2628,,20.0,18.6,0.0,436.0,0.0026818071,0.0
2629,,20.5,25.79,0.0,548.0,0.0038423517,0.0
2630,,19.79,36.4,0.0,503.5,0.005201278,0.0
2631,,19.29,31.6,0.0,436.5,0.0043714126,0.0
2632,,20.5,34.4,0.0,833.0,0.0051357136,0.0
2633,,20.5,32.79,0.0,669.0,0.0048934594,0.0
2634,,21.0,30.06,0.0,517.3333,0.0046243477,0.0
2635,,20.566668,22.1,0.0,446.0,0.0033033146,0.0
2636,,19.39,27.1,10.0,425.5,0.003768685,0.0
2637,,22.15,38.425,433.0,1917.5,0.0063597593,1.0
2638,,20.7,24.6,0.0,478.5,0.003709748,0.0
2639,,20.745,29.52,0.0,487.5,0.004469475,0.0
2640,,19.6,37.7,0.0,503.0,0.0053249085,0.0
2641,,20.55,23.64,0.0,578.5,0.0035311559,0.0
2642,,20.87,25.16,433.0,632.4,0.0038348862,1.0
2643,,21.79,29.84,438.0,931.5,0.004819711,1.0
2644,,21.56,28.29,0.0,876.4,0.0045032674,0.0
2645,,19.79,27.29,0.0,446.0,0.0038913852,0.0
2646,,20.823334,24.926666,0.0,542.0,0.0037881432,0.0
2647,,20.5,32.79,0.0,679.0,0.0048934594,0.0
2648,,19.6,36.59,0.0,502.0,0.005166825,0.0
2649,,20.5,34.045,0.0,782.0,0.0050822813,0.0
2650,,21.2,19.963333,0.0,538.0,0.0031015072,0.0
2651,,20.745,35.09,84.5,507.0,0.0053200135,0.0
2652,,22.1,34.4,454.0,1321.0,0.0056700255,1.0
2653,,20.39,26.39,0.0,859.0,0.0039055294,0.0
2654,,19.2,31.6,0.0,429.5,0.004346797,0.0
2655,,19.79,19.29,0.0,440.0,0.0027455993,0.0
2656,,20.6,22.495,0.0,634.0,0.0033696315,0.0
2657,,19.7,19.39,0.0,445.0,0.0027444542,0.0
2658,,23.79,25.356667,802.6667,701.6667,0.004622104,1.0
2659,,20.6,25.495,0.0,552.3333,0.0038217767,0.0
2660,,20.6,20.745,0.0,458.5,0.0031061817,0.0
2661,,19.2,31.05,0.0,436.5,0.004270621,0.0
2662,,19.6,19.29,0.0,450.0,0.0027132588,0.0
2663,,20.5,22.7,0.0,664.6667,0.0033794832,0.0
2664,,22.6,29.1,479.0,570.0,0.00493882,1.0
2665,,20.39,18.7,0.0,438.0,0.0027624106,0.0
2666,,19.79,36.0,0.0,504.0,0.005143648,0.0
2667,,19.6,38.29,0.0,498.5,0.0054089674,0.0
2668,,20.7,35.59,0.0,1108.0,0.005381409,0.0
2669,,20.1,33.59,0.0,505.0,0.004890424,0.0
2670,,21.5,27.9175,454.0,833.0,0.0044271406,1.0
2671,,20.5,30.29,0.0,739.5,0.0045176586,0.0
2672,,20.39,30.29,0.0,733.0,0.004486865,0.0
2673,,20.29,32.9,0.0,459.5,0.004846247,0.0
2674,,20.5,34.245,0.0,807.0,0.0051123826,0.0
2675,,19.5,27.29,0.0,450.0,0.0038214896,0.0
2676,,20.2,30.39,0.0,717.5,0.0044488558,0.0
2677,,20.84,31.55,0.0,1451.5,0.0048074396,0.0
2678,,21.2,25.39,0.0,475.0,0.003949949,0.0
2679,,21.7,30.39,0.0,932.0,0.0048821066,0.0
2680,,20.81,25.02,419.0,616.4,0.0037992753,1.0
2681,,19.79,36.163334,24.0,509.0,0.005167179,0.0
2682,,20.39,24.39,0.0,820.0,0.003607827,0.0
2683,,22.2,34.033333,470.66666,1474.0,0.0056436337,1.0
2684,,22.2,24.79,0.0,752.3333,0.004100737,0.0
2685,,22.29,26.6,464.0,541.3333,0.004426625,1.0
2686,,21.0,25.89,0.0,566.0,0.0039787428,0.0
2687,,19.89,35.4,0.0,501.0,0.005088944,0.0
2688,,21.926666,30.166666,419.0,981.6667,0.0049140463,1.0
2689,,19.84,35.3725,0.0,523.25,0.0050690887,0.0
2690,,22.7,31.2,433.0,1364.0,0.0053307973,1.0
2691,,20.29,30.5,0.0,726.3333,0.004490169,0.0
2692,,20.73,22.5,0.0,464.33334,0.0033976429,0.0
2693,,20.823334,19.73,433.0,642.6667,0.0029945956,1.0
2694,,19.68,19.478,24.0,458.0,0.002753528,0.0
2695,,19.5,27.6,0.0,448.0,0.0038651696,0.0
2696,,20.6,25.596666,0.0,548.3333,0.003837111,0.0
2697,,19.2675,30.525,26.5,430.0,0.004215739,0.0
2698,,20.0,35.863335,24.0,516.6667,0.005191665,0.0
2699,,20.2,31.7,0.0,508.5,0.0046420605,0.0
2700,,21.89,29.2,449.5,895.75,0.004744663,1.0
2701,,22.4725,17.365,123.0,443.0,0.00291499,0.0
2702,,20.79,26.5,0.0,1563.5,0.004020482,0.0
2703,,20.745,22.34,0.0,451.5,0.003376486,0.0
2704,,19.89,35.7,0.0,538.25,0.0051324265,0.0
2705,,21.945,37.45,444.0,1757.75,0.006119044,1.0
2706,,20.29,18.7,0.0,434.0,0.0027453215,0.0
2707,,19.89,35.4,0.0,531.6667,0.005088944,0.0
2708,,23.79,24.2,115.5,617.5,0.0044097677,0.0
2709,,20.79,31.445,0.0,1482.5,0.00477648,0.0
2710,,20.39,22.5,0.0,436.25,0.0033267585,0.0
2711,,20.1,31.23,0.0,602.6667,0.0045443177,0.0
2712,,21.0,25.045,0.0,582.0,0.0038480808,0.0
2713,,21.5,25.89,0.0,491.0,0.0041035,0.0
2714,,20.84,32.245,432.75,1204.0,0.004914177,1.0
2715,,20.7,25.0,0.0,493.33334,0.0037704345,0.0
2716,,20.15,31.79,0.0,506.5,0.0046408544,0.0
2717,,20.0,30.245,0.0,710.0,0.0043726237,0.0
2718,,20.29,32.966667,0.0,469.0,0.0048561436,0.0
2719,,20.6,26.1,0.0,518.0,0.0039130384,0.0
2720,,20.7,24.5,0.0,461.0,0.003694578,0.0
2721,,19.6,38.29,0.0,502.5,0.0054089674,0.0
2722,,22.0,25.519,505.75,939.375,0.0041706474,1.0
2723,,22.6,25.2675,442.5,868.75,0.0042838925,1.0
2724,,20.29,18.5,0.0,439.0,0.0027158316,0.0
2725,,19.7,37.4,0.0,499.0,0.0053153676,0.0
2726,,23.79,25.2225,736.0,595.5,0.004597467,1.0
2727,,19.1,31.39,0.0,436.0,0.004290686,0.0
2728,,20.29,27.79,0.0,859.0,0.004088584,0.0
2729,,23.856667,24.963333,763.3333,601.6667,0.004568298,1.0
2730,,20.245,30.445,0.0,730.0,0.004469474,0.0
2731,,20.5,28.823334,265.0,429.33334,0.0042973985,0.0
2732,,23.39,24.566668,774.0,638.6667,0.0043696915,1.0
2733,,20.736,24.39,419.0,601.4,0.0036861058,1.0
2734,,22.0,20.0,559.3333,756.3333,0.0032639273,1.0
2735,,22.73,31.213333,441.0,1372.5,0.005342893,1.0
2736,,21.29,31.315,433.0,978.5,0.0049061654,1.0
2737,,20.666666,24.463333,0.0,467.66666,0.0036814017,0.0
2738,,20.0,31.2,0.0,604.0,0.0045116926,0.0
2739,,21.0,28.1,409.0,1864.0,0.004320732,1.0
2740,,19.5,26.7,0.0,472.0,0.003738374,0.0
2741,,21.0,25.125,0.0,580.25,0.0038604487,0.0
2742,,23.525,22.6,732.25,785.5,0.004050683,1.0
2743,,21.39,33.4,478.0,1456.6666,0.0052680443,1.0
2744,,20.39,30.695,433.0,889.0,0.004547296,1.0
2745,,20.2,30.5,19.0,613.3333,0.0044650743,0.0
2746,,20.39,33.0,0.0,530.0,0.0048914547,0.0
2747,,23.166666,25.29,86.0,588.6667,0.004438564,0.0
2748,,20.2675,36.345,44.0,510.5,0.005350564,0.0
2749,,21.7,29.5,94.0,637.5,0.0047380407,0.0
2750,,22.5,27.815,454.75,1102.75,0.0046902844,1.0
2751,,20.2,33.0,0.0,445.5,0.0048339083,0.0
2752,,20.033333,33.626667,0.0,506.66666,0.0048754807,0.0
2753,,21.89,25.6975,570.25,587.0,0.00417173,1.0
2754,,24.2,23.5,215.5,733.75,0.004388846,0.0
2755,,20.5,22.39,0.0,434.4,0.0033330845,0.0
2756,,19.76,19.26,0.0,442.33334,0.0027361896,0.0
2757,,20.05,18.89,0.0,441.5,0.002732288,0.0
2758,,22.2225,34.595,445.5,1516.75,0.005745572,1.0
2759,,21.745,18.315,62.0,438.5,0.0029412466,0.0
2760,,20.73,25.066668,0.0,557.3333,0.003787586,0.0
2761,,19.29,31.6,0.0,436.0,0.0043714126,0.0
2762,,21.1,27.9,0.0,573.0,0.0043163905,0.0
2763,,22.15,34.3225,438.0,1523.5,0.005674556,1.0
2764,,20.5,19.1,0.0,436.5,0.002841082,0.0
2765,,20.2,30.29,0.0,714.0,0.004434112,0.0
2766,,20.7,22.29,0.0,450.66666,0.003359512,0.0
2767,,20.5,22.89,0.0,735.0,0.0034079247,0.0
2768,,21.29,32.5,0.0,551.0,0.005093341,0.0
2769,,21.89,29.2,0.0,1030.8,0.004744663,0.0
2770,,19.323334,30.6,24.0,425.0,0.00424099,0.0
2771,,22.033333,34.26,0.0,1551.3334,0.005623629,0.0
2772,,20.39,30.39,0.0,743.6667,0.004501785,0.0
2773,,21.0,24.912,444.0,742.4,0.00382752,1.0
2774,,20.5,31.163334,441.0,970.3333,0.004648887,1.0
2775,,21.0,25.245,0.0,574.0,0.0038790018,0.0
2776,,21.2,26.157143,442.0,837.1667,0.004070075,1.0
2777,,21.0,25.063334,0.0,581.3333,0.003850915,0.0
2778,,20.79,26.39,0.0,1556.5,0.0040036854,0.0
2779,,23.7,24.29,105.666664,609.3333,0.0044022035,0.0
2780,,22.1,34.5,456.5,1354.0,0.005686659,1.0
2781,,21.79,21.6225,438.0,885.5,0.0034849965,1.0
2782,,19.926666,35.4,0.0,518.6667,0.0051006186,0.0
2783,,19.34,27.29,0.0,422.5,0.003783403,0.0
2784,,19.39,31.39,0.0,438.0,0.004369469,0.0
2785,,20.0,33.79,0.0,542.5,0.004889165,0.0
2786,,20.5,34.9,0.0,928.0,0.005210986,0.0
2787,,19.633333,30.1,226.0,423.0,0.004252986,0.0
2788,,20.445,31.245,0.0,514.6667,0.0046452475,0.0
2789,,19.5,27.0,0.0,456.5,0.0037806334,0.0
2790,,19.79,19.29,0.0,439.5,0.0027455993,0.0
2791,,21.29,32.466667,0.0,541.0,0.0050880746,0.0
2792,,22.2,27.0,454.0,1116.25,0.0044689397,1.0
2793,,20.0,18.7,0.0,441.5,0.0026962878,0.0
2794,,19.6,38.29,0.0,500.0,0.0054089674,0.0
2795,,20.39,32.0,0.0,684.0,0.0047420985,0.0
2796,,20.79,35.4,141.33333,513.3333,0.005382441,0.0
2797,,21.1,32.345,0.0,519.0,0.005009612,0.0
2798,,21.2,19.34,0.0,485.5,0.0030041982,0.0
2799,,21.0,32.0,33.25,667.5,0.004925155,0.0
2800,,20.6,35.145,77.0,512.0,0.0052806213,0.0
2801,,21.89,36.29,457.0,1579.2,0.0059076482,1.0
2802,,20.926666,23.5,0.0,448.0,0.0035929878,0.0
2803,,19.0,31.39,0.0,432.0,0.0042638117,0.0
2804,,20.89,28.89,0.0,1050.0,0.0044129067,0.0
2805,,20.05,33.545,0.0,507.0,0.004868609,0.0
2806,,20.29,33.0,0.0,450.0,0.004861092,0.0
2807,,20.772,24.52,419.0,625.6,0.0037141445,1.0
2808,,20.79,24.7,422.5,643.25,0.0037457477,1.0
2809,,20.89,24.89,0.0,574.0,0.0037981812,0.0
2810,,20.39,24.39,0.0,815.5,0.003607827,0.0
2811,,19.89,36.126667,25.0,517.6667,0.0051942784,0.0
2812,,20.0,25.84,0.0,434.0,0.0037319565,0.0
2813,,19.89,18.89,0.0,431.0,0.0027052185,0.0
2814,,20.79,31.0,0.0,1727.0,0.004708373,0.0
2815,,22.6,25.79,55.0,538.0,0.004373101,0.0
2816,,20.15,31.79,0.0,507.5,0.0046408544,0.0
2817,,22.445,26.745,429.0,1083.25,0.004493394,1.0
2818,,20.6,27.195,0.0,497.0,0.0040782825,0.0
2819,,19.89,30.29,0.0,718.0,0.004349217,0.0
2820,,21.245,26.583334,454.0,876.6667,0.0041483473,1.0
2821,,21.7,24.29,0.0,668.0,0.003896013,0.0
2822,,20.2,30.39,0.0,714.0,0.0044488558,0.0
2823,,20.39,31.2,0.0,513.5,0.0046226652,0.0
2824,,22.6,28.7,311.5,630.75,0.0048704008,0.0
2825,,20.0,33.79,0.0,548.5,0.004889165,0.0
2826,,21.0,25.0,0.0,440.0,0.003841124,0.0
2827,,19.39,27.1,11.5,429.5,0.003768685,0.0
2828,,21.7,27.9675,474.0,1086.75,0.0044901264,1.0
2829,,19.79,36.2,24.0,512.0,0.0051724617,0.0
2830,,21.5,25.84,0.0,490.5,0.0040955227,0.0
2831,,21.29,23.89,419.0,651.0,0.0037358932,1.0
2832,,19.245,27.745,0.0,427.0,0.0038240387,0.0
2833,,20.26,36.26,52.0,515.3333,0.005335448,0.0
2834,,20.0,35.59,6.0,514.0,0.0051517687,0.0
2835,,20.7,24.5,0.0,465.66666,0.003694578,0.0
2836,,20.26,30.856667,0.0,724.6667,0.0045345826,0.0
2837,,20.89,26.9175,424.0,968.25,0.004109619,1.0
2838,,19.5,30.2,0.0,438.0,0.004231757,0.0
2839,,20.2225,19.05,407.5,463.5,0.002785236,1.0
2840,,20.79,19.525,419.0,564.0,0.0029572293,1.0
2841,,20.89,22.9175,0.0,483.0,0.0034954888,0.0
2842,,19.29,31.34,0.0,437.0,0.0043351944,0.0
2843,,20.1,32.29,0.0,568.6667,0.004699725,0.0
2844,,21.175,31.39,433.0,939.25,0.0048831566,1.0
2845,,20.29,30.2,0.0,733.3333,0.004445688,0.0
