index,date,Temperature,Humidity,Light,CO2,HumidityRatio,Occupancy
2357,,19.84,26.55,33.5,420.5,0.003797054,0.0
2358,,23.1,29.5,463.0,1219.6,0.005162577,1.0
2359,,19.7,19.39,0.0,446.0,0.0027444542,0.0
2360,,20.5,22.445,0.0,431.16666,0.003341316,0.0
2361,,21.9175,21.315,469.0,879.0,0.0034621614,1.0
2362,,22.7,31.236,433.0,1384.8,0.005337001,1.0
2363,,20.7,19.5,419.0,533.6667,0.0029370221,1.0
2364,,23.745,26.445,481.5,815.25,0.0048088864,1.0
2365,,20.5,19.0,0.0,434.0,0.0028261396,0.0
2366,,20.89,31.89,0.0,1412.0,0.0048747435,0.0
2367,,20.856667,25.356667,0.0,530.6667,0.0038618592,0.0
2368,,23.9725,25.175,782.75,646.5,0.0046397513,1.0
2369,,21.245,31.79,31.0,664.0,0.00496734,0.0
2370,,20.0,34.2,0.0,542.0,0.004948961,0.0
2371,,21.675,29.815,438.0,904.0,0.004781652,1.0
2372,,21.245,31.815,19.75,669.25,0.0049712774,0.0
2373,,20.2,21.2,0.0,449.0,0.003096814,0.0
2374,,20.2,30.29,0.0,714.0,0.004434112,0.0
2375,,20.6,35.2,0.0,1008.0,0.0052889558,0.0
2376,,20.29,20.7,0.0,439.0,0.003040374,0.0
2377,,20.675,24.4725,0.0,465.75,0.0036846923,0.0
2378,,21.79,20.245,496.5,804.5,0.0032618144,1.0
2379,,21.39,28.89,200.5,626.5,0.0045514954,0.0
2380,,20.7,25.1,0.0,510.0,0.003785608,0.0
2381,,20.245,29.34,0.0,735.0,0.0043061315,0.0
2382,,22.7225,28.675,271.0,638.0,0.004902723,0.0
2383,,20.175,18.7,419.0,448.5,0.002725784,0.0
2384,,20.6,25.05,0.0,563.0,0.0037546672,0.0
2385,,20.2,19.1,0.0,447.0,0.0027886787,0.0
2386,,20.65,30.55,0.0,766.0,0.0045993812,0.0
2387,,20.29,18.79,0.0,433.0,0.0027585928,0.0
2388,,19.39,27.39,0.0,441.5,0.0038092611,0.0
2389,,20.89,24.29,0.0,444.0,0.0037060764,0.0
2390,,23.4725,25.175,783.0,674.25,0.0045011844,1.0
2391,,21.1,34.29,0.0,1491.0,0.005313428,0.0
2392,,23.6,27.34,524.25,950.0,0.004929361,1.0
2393,,20.65,22.245,0.0,449.25,0.0033423235,0.0
2394,,20.0,35.79,0.0,535.5,0.0051809605,0.0
2395,,23.79,25.426666,209.0,543.3333,0.004634959,0.0
2396,,21.0,25.25,0.0,575.0,0.0038797748,0.0
2397,,21.0,32.2,0.0,518.0,0.0049561826,0.0
2398,,22.2,34.09667,419.0,1658.6666,0.0056542316,1.0
2399,,22.075,28.84,357.8,642.75,0.004739315,0.0
2400,,19.79,19.29,0.0,441.0,0.0027455993,0.0
2401,,19.6,36.79,0.0,501.0,0.0051953024,0.0
2402,,20.39,22.39,0.0,433.5,0.0033104077,0.0
2403,,20.2,22.89,0.0,442.0,0.0033450103,0.0
2404,,20.65,19.29,0.0,513.5,0.0028962658,0.0
2405,,20.1,30.89,6.0,606.5,0.0044944864,0.0
2406,,22.54,25.16,427.4,853.6,0.004249921,0.0
2407,,21.1,30.29,0.0,526.0,0.004688933,0.0
2408,,20.39,24.29,0.0,818.3333,0.0035929494,0.0
2409,,21.05,27.05,0.0,568.0,0.0041710846,0.0
2410,,22.6,28.1475,471.5,1105.25,0.004775922,1.0
2411,,20.89,23.5,0.0,448.0,0.0035848466,0.0
2412,,20.39,26.89,0.0,860.5,0.003979999,0.0
2413,,19.39,27.2,0.0,464.0,0.0037826763,0.0
2414,,20.5,33.79,0.0,695.0,0.0050439057,0.0
2415,,19.6,29.7,0.0,435.0,0.0041873474,0.0
2416,,19.89,30.6,0.0,713.0,0.004394043,0.0
2417,,19.79,36.09,0.0,500.0,0.005156614,0.0
2418,,19.666666,26.856667,31.0,415.66666,0.0037998317,0.0
2419,,21.5,36.7,0.0,1462.5,0.005832925,0.0
2420,,23.245,24.4725,763.25,610.75,0.0043146154,1.0
2421,,20.133333,35.79,39.333332,511.33334,0.005224267,0.0
2422,,23.0,25.39,50.0,570.0,0.004411221,0.0
2423,,20.39,25.1,0.0,798.0,0.003713479,0.0
2424,,20.945,34.0,0.0,1514.5,0.005217746,0.0
2425,,20.39,27.7,0.0,860.0,0.004100678,0.0
2426,,19.5,30.1,0.0,436.5,0.0042176493,0.0
2427,,19.7,19.39,0.0,448.0,0.0027444542,0.0
2428,,22.0,37.59,0.0,1755.5,0.0061629945,0.0
2429,,20.0,35.145,0.0,532.5,0.0050868266,0.0
2430,,19.7,19.39,0.0,441.0,0.0027444542,0.0
2431,,22.2675,28.025,429.0,959.75,0.0046591116,1.0
2432,,20.79,26.7,0.0,1473.0,0.0040510227,0.0
2433,,22.29,26.865,568.5,1063.25,0.0044710417,1.0
2434,,22.075,38.745,438.0,1974.5,0.0063837217,1.0
2435,,19.65,36.545,0.0,502.5,0.0051766057,0.0
2436,,23.89,22.6,233.0,796.0,0.0041412804,0.0
2437,,19.39,27.39,0.0,435.0,0.0038092611,0.0
2438,,20.5,31.39,0.0,517.0,0.0046829553,0.0
2439,,22.1,34.45,454.0,1338.0,0.0056783417,1.0
2440,,20.5,21.245,0.0,439.5,0.0031617677,0.0
2441,,20.29,32.95,0.0,463.0,0.004853669,0.0
2442,,22.1,26.6,464.0,1073.25,0.0043753367,1.0
2443,,21.2,25.1,0.0,441.0,0.00390455,0.0
2444,,19.5,27.6,0.0,453.5,0.0038651696,0.0
2445,,20.6,35.145,0.0,1004.0,0.0052806213,0.0
2446,,20.39,26.7,0.0,866.0,0.0039516985,0.0
2447,,19.2,27.6,0.0,429.5,0.003793214,0.0
2448,,20.6,20.79,0.0,463.0,0.0031129534,0.0
2449,,22.5,25.6,643.5,944.3333,0.0043141907,1.0
2450,,20.29,22.6,0.0,434.5,0.0033209322,0.0
2451,,19.89,18.856667,0.0,435.0,0.002700424,0.0
2452,,21.6,28.675,0.0,934.5,0.0045762723,0.0
2453,,19.39,27.2,0.0,466.0,0.0037826763,0.0
2454,,22.79,31.0,444.0,1356.3334,0.0053255716,1.0
2455,,23.718,26.29,578.4,760.4,0.004772661,1.0
2456,,20.39,26.39,0.0,868.0,0.0039055294,0.0
2457,,21.0,26.0,0.0,614.75,0.003995756,0.0
2458,,22.445,29.65,107.0,653.5,0.004985371,0.0
2459,,21.0,30.29,0.0,813.5,0.004659995,0.0
2460,,19.7,36.5,0.0,505.0,0.005186391,0.0
2461,,20.29,32.9,0.0,457.0,0.004846247,0.0
2462,,22.2,26.963333,550.0,1086.5,0.0044628275,1.0
2463,,23.823334,25.23,749.3333,598.0,0.0046081436,1.0
2464,,19.89,36.0,0.0,505.0,0.0051759146,0.0
2465,,20.89,27.995,0.0,1307.5,0.004275257,0.0
2466,,20.245,30.445,0.0,709.0,0.004469474,0.0
2467,,21.9725,30.4175,433.0,798.25,0.0049692206,1.0
2468,,20.89,29.0,0.0,1058.5,0.0044298284,0.0
2469,,22.39,27.14,579.2,1045.2,0.004544908,1.0
2470,,21.0,35.7,433.0,730.25,0.005499661,1.0
2471,,20.89,24.39,0.0,446.0,0.0037214253,0.0
2472,,20.2,18.79,0.0,434.0,0.0027432179,0.0
2473,,21.02,29.35,210.75,623.0,0.0045199236,0.0
2474,,22.0,28.89,169.33333,636.6667,0.004725766,0.0
2475,,19.79,36.7,9.333333,503.0,0.0052445065,0.0
2476,,20.39,30.39,0.0,731.0,0.004501785,0.0
2477,,23.84,25.34,809.4,699.6,0.004633061,1.0
2478,,21.675,33.19,431.0,1139.5,0.0053275614,0.0
2479,,20.2,18.6,0.0,433.0,0.002715358,0.0
2480,,19.84,35.45,0.0,525.3333,0.0050802855,0.0
2481,,21.1,33.126667,458.0,1379.3334,0.005131676,1.0
2482,,21.39,28.426666,454.0,1000.6667,0.0044779736,1.0
2483,,20.65,26.245,0.0,513.3333,0.0039471397,0.0
2484,,20.7,22.2225,418.0,708.5,0.0033492837,1.0
2485,,19.34,27.2,0.0,467.0,0.00377085,0.0
2486,,21.89,34.29,0.0,1525.0,0.005579148,0.0
2487,,19.2,31.133333,14.0,437.33334,0.0042821616,0.0
2488,,19.2225,31.1,14.0,432.5,0.0042835893,0.0
2489,,21.5,28.84,0.0,596.5,0.004574506,0.0
2490,,22.945,28.2,429.0,1091.75,0.004886846,1.0
2491,,20.79,27.1,0.0,1452.0,0.0041121133,0.0
2492,,22.55,17.2225,157.0,440.5,0.0029046668,0.0
2493,,19.39,26.89,0.0,471.0,0.0037393058,0.0
2494,,20.29,21.29,0.0,446.66666,0.0031274676,0.0
2495,,20.89,24.89,0.0,573.0,0.0037981812,0.0
2496,,21.39,27.79,0.0,563.0,0.0043769754,0.0
2497,,19.5,39.45,0.0,508.5,0.0055394513,0.0
2498,,19.89,18.745,0.0,433.0,0.0026843636,0.0
2499,,19.6,37.9,0.0,498.0,0.0053534005,0.0
2500,,20.5,18.7,0.0,434.0,0.0027813169,0.0
2501,,22.29,27.39,0.0,622.0,0.0045590564,0.0
2502,,20.7225,22.6,0.0,461.75,0.0034112416,0.0
2503,,20.6,26.77,0.0,515.25,0.0040141363,0.0
2504,,20.7,31.795,438.0,1105.5,0.0048031523,1.0
2505,,20.15,19.2225,137.75,455.0,0.0027979384,0.0
2506,,22.89,26.175,579.25,997.5,0.004518185,0.0
2507,,23.1,16.945,241.0,447.0,0.0029549813,0.0
2508,,20.89,25.5,0.0,572.75,0.003891849,0.0
2509,,22.7,26.02,441.0,923.8,0.0044394312,1.0
2510,,20.7,25.7,0.0,537.0,0.0038766647,0.0
2511,,20.39,18.76,0.0,434.0,0.0027713135,0.0
2512,,23.39,24.84,107.0,582.0,0.004418655,0.0
2513,,20.2,30.39,0.0,719.5,0.0044488558,0.0
2514,,21.0,25.1,0.0,572.0,0.0038565837,0.0
2515,,20.0,18.7,0.0,435.0,0.0026962878,0.0
2516,,21.7,21.08,433.0,805.75,0.003378346,1.0
2517,,21.29,30.29,0.0,844.0,0.0047443523,0.0
2518,,20.89,32.9,0.0,1688.0,0.005030382,0.0
2519,,21.315,20.9175,465.25,824.0,0.0032736554,1.0
2520,,20.15,33.0,0.0,448.5,0.004818864,0.0
2521,,20.7,26.995,0.0,1206.5,0.0040732855,0.0
2522,,21.5,19.9725,47.0,714.3333,0.0031608248,0.0
2523,,20.29,28.26,0.0,822.3333,0.0041581946,0.0
2524,,23.865,22.675,307.5,826.75,0.0041488325,0.0
2525,,20.39,26.39,0.0,848.0,0.0039055294,0.0
2526,,21.89,30.1975,425.0,769.5,0.0049080243,1.0
2527,,20.633333,24.23,0.0,464.33334,0.0036385555,0.0
2528,,21.0,26.0,0.0,600.5,0.003995756,0.0
2529,,21.6,20.0,67.0,758.0,0.0031847316,0.0
2530,,23.18,25.5,609.6,866.4,0.0044793207,1.0
2531,,23.445,27.025,572.5,578.5,0.004826453,1.0
2532,,21.1,31.55,433.0,928.5,0.0048855147,1.0
2533,,20.79,27.0,0.0,1486.6666,0.0040968396,0.0
2534,,20.2675,29.175,0.0,730.0,0.004287749,0.0
2535,,19.79,36.4,0.0,505.66666,0.005201278,0.0
2536,,21.0,25.0,0.0,532.0,0.003841124,0.0
2537,,20.89,28.0225,418.75,1632.0,0.0042794854,1.0
2538,,21.55,28.79,0.0,593.0,0.0045806197,0.0
2539,,20.39,33.0,0.0,506.5,0.0048914547,0.0
2540,,21.5,23.05,0.0,702.5,0.003650725,0.0
2541,,21.39,21.2675,454.0,847.75,0.0033441465,1.0
2542,,21.0,24.9,0.0,580.0,0.003825665,0.0
2543,,22.2225,27.575,556.6667,1081.6666,0.004571115,1.0
2544,,20.23,30.23,0.0,717.3333,0.0044335425,0.0
2545,,19.79,35.5,0.0,515.0,0.005071626,0.0
2546,,20.39,31.166666,0.0,507.66666,0.0046176896,0.0
2547,,21.0,24.89,0.0,445.5,0.0038241192,0.0
2548,,20.625,24.2925,0.0,464.5,0.0036461116,0.0
2549,,21.1,27.15,0.0,564.5,0.0041995747,0.0
2550,,21.963333,30.793333,426.66666,784.6667,0.0050282804,1.0
2551,,20.89,34.79,201.25,509.5,0.0053218342,0.0
2552,,21.39,32.44,425.25,1069.75,0.005115382,1.0
2553,,19.945,18.7,0.0,435.5,0.0026870759,0.0
2554,,20.29,18.7,0.0,430.0,0.0027453215,0.0
2555,,19.34,26.15,0.0,469.0,0.0036244357,0.0
2556,,20.89,32.09,0.0,1586.0,0.0049055573,0.0
2557,,19.963333,28.96,399.66666,622.0,0.0041760355,1.0
2558,,20.533333,23.696667,0.0,568.3333,0.0035360106,0.0
2559,,22.1,26.575,449.5,1041.5,0.0043711956,1.0
2560,,20.39,25.1,0.0,799.0,0.003713479,0.0
2561,,20.29,29.5,0.0,733.0,0.0043419227,0.0
2562,,19.39,27.39,0.0,453.0,0.0038092611,0.0
2563,,20.5,24.1,0.0,466.8,0.0035891123,0.0
2564,,20.89,25.2,0.0,561.4,0.0038457792,0.0
2565,,21.815,24.9175,497.25,863.5,0.004025682,1.0
2566,,20.365,23.245,413.5,473.0,0.0034321868,1.0
2567,,20.79,22.7,0.0,469.75,0.0034407706,0.0
2568,,21.0,25.59,0.0,573.0,0.0039323475,0.0
2569,,24.2,22.7,276.5,727.75,0.00423842,0.0
2570,,21.426666,32.5,441.0,1095.0,0.005136544,1.0
2571,,20.7,35.2225,64.25,508.5,0.0053253653,0.0
2572,,19.7,19.55,6.0,459.0,0.0027672013,0.0
2573,,20.745,22.6,0.0,471.5,0.0034159983,0.0
2574,,19.89,19.0,0.0,437.33334,0.0027210403,0.0
2575,,20.5,19.1,0.0,439.0,0.002841082,0.0
2576,,20.89,32.2,444.0,1199.0,0.0049225055,1.0
2577,,19.945,34.2,0.0,505.5,0.004931992,0.0
2578,,21.5,25.89,0.0,494.66666,0.0041035,0.0
2579,,19.39,26.79,0.0,464.0,0.0037253166,0.0
2580,,20.79,24.89,0.0,520.75,0.003774736,0.0
2581,,19.29,26.79,0.0,469.0,0.0037020566,0.0
2582,,21.1,20.1,0.0,538.0,0.0031036362,0.0
2583,,19.5,39.5,0.0,502.0,0.0055465344,0.0
2584,,21.2,25.2,0.0,447.0,0.003920204,0.0
2585,,20.0,33.7,0.0,509.0,0.0048760404,0.0
2586,,21.89,29.05,116.0,637.5,0.004720105,0.0
2587,,22.6,25.166666,433.0,854.3333,0.0042666798,1.0
2588,,20.1,31.5,0.0,589.0,0.004583895,0.0
2589,,20.5,22.066668,14.0,858.6667,0.0032846972,0.0
2590,,20.84,30.84,0.0,1159.5,0.0046984362,0.0
2591,,21.7,31.2,50.0,658.75,0.005013281,0.0
2592,,21.7675,21.79,444.0,935.0,0.0035072933,1.0
2593,,21.29,32.7,419.0,574.6667,0.0051249433,1.0
2594,,21.89,31.79,437.33334,1091.0,0.0051690056,1.0
2595,,19.79,19.1,0.0,436.0,0.002718438,0.0
2596,,19.79,36.09,0.0,505.0,0.005156614,0.0
2597,,21.7,34.29,0.0,1476.0,0.00551419,0.0
2598,,20.9175,23.7225,0.0,446.5,0.0036251487,0.0
2599,,20.373333,30.711666,433.0,863.4,0.004545068,1.0
2600,,21.0,23.79,0.0,447.0,0.0036541214,0.0
2601,,21.29,23.89,0.0,585.5,0.0037358932,0.0
2602,,23.14,29.456,469.0,1209.0,0.005167402,1.0
2603,,20.39,30.5,0.0,748.5,0.0045181983,0.0
2604,,19.5,26.89,0.0,459.33334,0.0037651376,0.0
2605,,19.89,36.0,24.0,509.5,0.0051759146,0.0
2606,,19.6,19.5,9.333333,451.0,0.0027429268,0.0
2607,,20.0,35.5,0.0,542.0,0.0051386333,0.0
2608,,20.39,22.5,0.0,435.2,0.0033267585,0.0
2609,,21.7,20.5,471.0,787.0,0.0032849025,1.0
2610,,24.2,23.0225,497.0,722.0,0.004299052,0.0
2611,,19.79,19.166666,0.0,440.25,0.002727968,0.0
2612,,20.89,22.865,0.0,482.25,0.0034874363,0.0
2613,,20.075,26.2675,33.5,420.5,0.0038118458,0.0
2614,,20.58,22.2,0.0,444.4,0.0033210856,0.0
2615,,21.525,27.8725,450.25,1012.25,0.0044267727,1.0
2616,,19.39,31.1,0.0,440.5,0.00432882,0.0
2617,,23.2,25.516666,557.6667,895.3333,0.0044877306,0.0
2618,,23.4725,26.92,582.0,558.0,0.004815599,1.0
2619,,19.5,27.7,0.0,450.5,0.0038792612,0.0
2620,,19.39,26.7,0.0,470.5,0.0037127268,0.0
2621,,21.2,27.15,0.0,714.25,0.004225614,0.0
2622,,21.323334,24.29,434.0,737.0,0.0038066474,1.0
2623,,20.79,27.1,0.0,1451.0,0.0041121133,0.0
2624,,19.1,31.0,16.25,436.0,0.004237014,0.0
2625,,20.5,22.39,0.0,435.33334,0.0033330845,0.0
2626,,20.39,30.5,0.0,738.0,0.0045181983,0.0
2627,,21.89,28.0,0.0,611.6667,0.004548251,0.0
2628,,20.39,30.2,0.0,727.0,0.004473437,0.0
2629,,22.14,25.998,603.4,937.8,0.004286142,1.0
2630,,22.2,27.2,0.0,595.0,0.004502283,0.0
2631,,21.6,28.5,0.0,905.3333,0.0045481394,0.0
2632,,21.0,25.5,14.0,522.0,0.0039184303,0.0
2633,,19.5,26.79,0.0,474.33334,0.0037510511,0.0
2634,,20.356667,21.29,0.0,441.66666,0.0031404425,0.0
2635,,20.5,32.7,0.0,668.5,0.0048799226,0.0
2636,,20.39,24.5,0.0,813.0,0.0036241934,0.0
2637,,19.675,30.2,88.5,428.75,0.004278346,0.0
2638,,20.55,31.5,0.0,513.0,0.004714119,0.0
2639,,20.29,33.09,0.0,450.0,0.0048744534,0.0
2640,,20.7,27.15,0.0,1428.0,0.004096828,0.0
2641,,21.2,21.075,454.75,777.0,0.0032751253,1.0
2642,,21.0,24.34,0.0,580.0,0.0037391088,0.0
2643,,19.6,38.29,0.0,499.0,0.0054089674,0.0
2644,,22.29,25.2,660.0,578.5,0.0041920748,1.0
2645,,23.05,23.295,664.0,891.0,0.00405721,1.0
2646,,22.89,30.89,454.0,1361.6,0.0053390483,1.0
2647,,20.05,35.925,28.0,504.5,0.0052169315,0.0
2648,,21.0,25.195,0.0,577.0,0.0038712712,0.0
2649,,20.5,30.2,0.0,741.0,0.004504138,0.0
2650,,21.1,25.5,0.0,451.0,0.003942734,0.0
2651,,20.39,33.0,0.0,535.3333,0.0048914547,0.0
2652,,20.6,19.5,0.0,440.0,0.0029188911,0.0
2653,,19.6,38.29,0.0,500.0,0.0054089674,0.0
2654,,21.39,33.95,482.75,1355.5,0.00535554,1.0
2655,,21.945,18.1,321.25,458.0,0.0029424452,0.0
2656,,20.7,26.79,183.0,424.75,0.0040421523,0.0
2657,,21.6,24.55,484.5,811.0,0.003913817,1.0
2658,,20.426666,30.166666,0.0,724.6667,0.004478666,0.0
2659,,22.5,17.6,331.0,451.0,0.0029595913,0.0
2660,,19.625,19.5,33.5,453.0,0.0027472095,0.0
2661,,20.29,28.1,0.0,866.0,0.0041344957,0.0
2662,,20.7,27.1,0.0,1447.6666,0.0040892335,0.0
2663,,21.29,33.0,478.0,1125.0,0.005172352,1.0
2664,,20.245,32.895,0.0,454.5,0.0048319395,0.0
2665,,21.39,36.5,0.0,1419.0,0.0057615237,0.0
2666,,21.89,28.375713,506.42856,1181.1428,0.0046097334,1.0
2667,,20.89,19.84,0.0,470.0,0.0030238116,0.0
2668,,20.0,25.65,0.0,441.0,0.0037043523,0.0
2669,,20.89,23.0,0.0,454.0,0.0035081431,0.0
2670,,20.39,30.356667,0.0,755.0,0.0044968114,0.0
2671,,20.6,26.8,0.0,502.33334,0.004018664,0.0
2672,,21.5,20.7,0.0,740.0,0.0032765644,0.0
2673,,20.7,30.29,0.0,775.0,0.0045741256,0.0
2674,,19.79,19.29,0.0,438.0,0.0027455993,0.0
2675,,20.2,30.5,0.0,713.3333,0.0044650743,0.0
2676,,21.745,20.34,484.0,816.5,0.0032681546,1.0
2677,,20.463333,19.226667,0.0,432.66666,0.0028535158,0.0
2678,,21.08,26.478,0.0,640.4,0.0040898845,0.0
2679,,23.29,26.16,561.0,911.1667,0.0046269908,1.0
2680,,22.675,26.575,533.25,1078.5,0.0045278897,0.0
2681,,20.5,26.254,59.5,424.5,0.003911916,0.0
2682,,22.5,27.2225,476.75,1072.75,0.0045896373,1.0
2683,,21.2,25.29,0.0,456.0,0.0039342935,0.0
2684,,21.5,33.5,475.25,1281.5,0.005319982,1.0
2685,,21.025,24.84,0.0,435.0,0.0038222948,0.0
2686,,20.89,32.333332,439.0,1212.0,0.004943051,1.0
2687,,20.89,24.175,0.0,447.25,0.0036884262,0.0
2688,,19.79,27.65,0.0,441.0,0.003943044,0.0
2689,,22.675,26.525,732.75,1038.5,0.004519309,1.0
2690,,21.29,34.2,0.0,1471.0,0.005362059,0.0
2691,,19.6,36.59,0.0,499.0,0.005166825,0.0
2692,,20.29,31.2,0.0,510.5,0.0045939833,0.0
2693,,21.675,32.845,464.0,1164.5,0.0052717137,1.0
2694,,20.6,30.39,0.0,790.0,0.0045609325,0.0
2695,,24.356667,25.7,813.0,1123.0,0.0048485594,1.0
2696,,21.7,29.79,429.0,923.6667,0.004784976,1.0
2697,,20.79,26.6,0.0,1480.3334,0.004035752,0.0
2698,,22.5,26.925,446.5,1048.5,0.0045391135,1.0
2699,,22.39,26.84,449.5,1072.75,0.0044943066,1.0
2700,,21.2,26.29,439.0,853.5,0.004090884,1.0
2701,,19.65,36.545,0.0,504.5,0.0051766057,0.0
2702,,21.1,29.5,0.0,526.0,0.0045657423,0.0
2703,,20.5,30.39,0.0,737.5,0.004532682,0.0
2704,,19.89,34.5,0.0,540.0,0.0049585323,0.0
2705,,20.7,24.5,0.0,472.33334,0.003694578,0.0
2706,,22.0,27.7,423.5,624.0,0.0045296904,1.0
2707,,20.2,18.5,0.0,432.66666,0.002700696,0.0
2708,,20.29,33.0,0.0,465.0,0.004861092,0.0
2709,,20.39,19.2,0.0,476.0,0.0028366088,0.0
2710,,20.29,28.93,0.0,774.0,0.0042574536,0.0
2711,,20.89,27.7,0.0,1329.0,0.0042298995,0.0
2712,,21.0,25.495,0.0,523.0,0.0039176573,0.0
2713,,21.0,29.445,0.0,527.3333,0.0045290487,0.0
2714,,21.7,30.29,0.0,904.5,0.0048659164,0.0
2715,,20.1,33.345,0.0,554.5,0.004854476,0.0
2716,,22.79,28.6,319.0,632.5,0.0049100146,0.0
2717,,20.29,33.09,0.0,454.33334,0.0048744534,0.0
2718,,21.7,28.745,446.5,858.25,0.0046158787,1.0
2719,,20.65,25.445,389.0,874.25,0.003826083,1.0
2720,,20.39,22.5,0.0,435.25,0.0033267585,0.0
2721,,19.84,19.0,0.0,442.5,0.0027125801,0.0
2722,,20.79,24.9,0.0,571.3333,0.0037762618,0.0
2723,,19.2,31.125,6.5,433.5,0.0042810077,0.0
2724,,20.7,30.245,0.0,773.5,0.0045672804,0.0
2725,,20.0,33.5,0.0,504.5,0.004846877,0.0
2726,,20.9175,25.0,444.0,736.25,0.0038215688,1.0
2727,,21.5,34.396667,463.0,1407.0,0.005463628,1.0
2728,,20.823334,31.426666,0.0,1474.6666,0.004783555,0.0
2729,,19.89,35.5,0.0,501.0,0.005103437,0.0
2730,,20.6,24.3,0.0,560.5,0.003641594,0.0
2731,,21.7,33.09,33.5,1136.5,0.0053195674,0.0
2732,,22.5,27.0,617.0,1040.0,0.00455185,1.0
2733,,20.15,26.29,53.5,423.5,0.0038329905,0.0
2734,,20.0,25.39,0.0,439.5,0.0036665818,0.0
2735,,21.73,30.89,62.0,652.6667,0.004972255,0.0
2736,,20.0,31.6,0.0,583.0,0.00456996,0.0
2737,,20.89,29.5,0.0,1205.0,0.0045067584,0.0
2738,,20.89,24.2,0.0,441.5,0.003692263,0.0
2739,,21.39,32.5,0.0,578.0,0.0051249214,0.0
2740,,21.0,25.39,0.0,578.0,0.0039014213,0.0
2741,,21.133333,33.09667,458.0,1371.0,0.0051375832,1.0
2742,,21.0,26.645,0.0,567.0,0.0040955343,0.0
2743,,22.6,28.6,205.0,632.0,0.0048532984,0.0
2744,,20.2,30.6,0.0,717.0,0.0044798194,0.0
2745,,19.89,19.0,0.0,440.66666,0.0027210403,0.0
2746,,19.29,31.7,0.0,435.0,0.0043853438,0.0
2747,,19.89,36.2,31.0,511.0,0.0052049104,0.0
2748,,22.908333,26.39,663.6667,1016.0,0.004560668,1.0
2749,,19.89,35.4,0.0,529.0,0.005088944,0.0
2750,,22.39,26.963333,444.0,1067.3334,0.0045151087,1.0
2751,,20.39,21.79,0.0,443.5,0.003221237,0.0
2752,,23.39,28.2225,454.75,1082.0,0.005025211,1.0
2753,,19.79,19.1,0.0,442.0,0.002718438,0.0
2754,,22.7675,28.84,484.0,575.0,0.0049447413,1.0
2755,,20.29,22.675,0.0,438.0,0.0033320119,0.0
2756,,19.6,36.545,0.0,497.5,0.005160418,0.0
2757,,21.0,25.1,0.0,562.0,0.0038565837,0.0
2758,,19.426666,26.033333,0.0,467.0,0.0036278013,0.0
2759,,19.79,19.29,0.0,441.0,0.0027455993,0.0
2760,,20.133333,30.356667,0.0,715.6667,0.0044255205,0.0
2761,,22.1,38.09,429.5,1851.25,0.0062843794,1.0
2762,,20.1,33.4,0.0,554.0,0.0048625455,0.0
2763,,20.0,35.5,0.0,532.5,0.0051386333,0.0
2764,,20.7,27.0,0.0,1282.0,0.004074045,0.0
2765,,21.426666,34.06,469.0,1367.6666,0.0053852326,1.0
2766,,20.29,33.2,0.0,451.5,0.004890785,0.0
2767,,22.0,28.2,523.0,1198.0,0.0046120603,1.0
2768,,19.39,27.39,0.0,441.33334,0.0038092611,0.0
2769,,20.1,26.2675,47.0,421.5,0.0038177855,0.0
2770,,20.5,32.7,0.0,673.0,0.0048799226,0.0
2771,,20.0,34.09,0.0,542.0,0.0049329167,0.0
2772,,22.29,17.6,116.0,440.5,0.0029218593,0.0
2773,,20.55,19.0,0.0,434.0,0.0028349105,0.0
2774,,20.445,25.6,0.0,793.0,0.0038008674,0.0
2775,,21.445,32.145,438.0,599.5,0.005085734,0.0
2776,,23.218,25.7,616.6,882.4,0.004525164,1.0
2777,,19.79,19.29,0.0,439.0,0.0027455993,0.0
2778,,20.39,18.6,0.0,435.0,0.0027475732,0.0
2779,,20.84,32.145,24.0,692.0,0.004898817,0.0
2780,,21.0,24.6225,0.0,580.5,0.0037827704,0.0
2781,,22.2,27.5,547.0,1093.25,0.004552304,1.0
2782,,22.675,25.2675,592.5,1167.5,0.0043035746,1.0
2783,,22.6,29.29,464.0,586.0,0.0049713245,1.0
2784,,20.2,30.65,0.0,715.5,0.0044871923,0.0
2785,,19.65,30.15,81.5,427.5,0.0042645424,0.0
2786,,24.2,23.7,655.5,698.75,0.0044264635,1.0
2787,,20.79,26.39,0.0,1316.0,0.0040036854,0.0
2788,,21.79,20.6,462.75,834.25,0.003319316,1.0
2789,,20.0,34.0,0.0,535.0,0.0049197907,0.0
2790,,20.89,24.15,0.0,440.0,0.0036845894,0.0
2791,,20.7225,19.6,419.0,546.25,0.0029562698,1.0
2792,,21.6,28.133333,464.0,898.0,0.0044892034,1.0
2793,,19.89,35.245,0.0,499.5,0.00506648,0.0
2794,,22.0,28.865,180.0,639.5,0.0047216453,0.0
2795,,20.89,25.39,0.0,575.2,0.003874956,0.0
2796,,20.6,26.84,0.0,498.0,0.0040247007,0.0
2797,,21.2,19.2,31.0,435.66666,0.0029823468,0.0
2798,,20.39,32.09,0.0,695.3333,0.004755538,0.0
2799,,20.6,19.6,0.0,438.0,0.0029339304,0.0
2800,,22.1,38.8,447.0,2012.75,0.0064027268,1.0
2801,,19.575,19.5,0.0,451.0,0.0027386502,0.0
2802,,21.0,23.84,0.0,448.5,0.0036618465,0.0
2803,,19.79,36.2675,0.0,506.33334,0.0051821866,0.0
